8.12723255157,5.8278222084,0.0,0.0,0.0,0.0,1.0
9.34000015259,6.82000017166,0.0,0.0,0.0,0.86742323637,0.497571051121
7.61999988556,9.06000041962,0.0,0.0,0.0,0.902267575264,0.431176513433
6.46999979019,10.2600002289,0.0,0.0,0.0,-0.963558197021,0.26749882102
4.96000003815,9.13000011444,0.0,0.0,0.0,0.969943881035,0.243328794837
1.97000002861,12.3699998856,0.0,0.0,0.0,0.342897802591,0.939372718334
4.07000017166,14.2100000381,0.0,0.0,0.0,0.342897802591,0.939372718334
2.51999998093,12.8800001144,0.0,0.0,0.0,-0.912763953209,0.408487439156
4.11000013351,9.77000045776,0.0,0.0,0.0,-0.342897802591,0.939372718334
5.91068267822,9.82955741882,0.0,0.0,0.0,0.0,1.0
8.85999965668,7.59999990463,0.0,0.0,0.0,-0.434965521097,0.900447130203
8.81000041962,6.36999988556,0.0,0.0,0.0,-0.912763953209,0.408487439156
